Invoice_Number__c,Invoice_Plant__c,Invoice_Customer_Code__c,Invoice_Customer_Name__c,Invoice_Sales_Org__c,Invoice_Division__c,Invoice_Sales_Group__c,Invoice_Sales_Office__c,Customer_Group__c,Invoice_District__c,Invoice_City__c,Invoice_Date__c,SO_Customer_Ref__c,SO_Customer_Ref_Date__c,Sales_Order_Number__c,Quotation_Number__c,City_Code_Diag__c
9200067367,3300,3020001166,Bone Care Trauma Centre,3000,30,Z02,1000,6,3000,Hyderabad,2026-02-02,110/BCH,2026-02-02,3000058043,2900035786,HYD
9200067374,3300,3020000477,Aga Khan Hospital & Medical College,3000,30,Z01,1000,2,3000,Karachi,2026-02-02,FOC-000000331,2026-01-29,3300003003,,KHI
9200067410,3300,3020001067,National Institute of Cardio Vescul,3000,30,Z01,1000,6,3000,Karachi,2026-02-02,FOC-342,2026-01-30,3300003005,,KHI
9200067412,3300,3020000477,Aga Khan Hospital & Medical College,3000,30,Z01,1000,2,3000,Karachi,2026-02-02,0000413179,2026-01-29,3000057989,2900035372,KHI
9200067419,3300,3020000734,Memon Medical Institute Hospital,3000,30,Z01,1000,6,3000,Karachi,2026-02-02,2601050000056,2026-01-30,3000058007,2900035393,KHI
9200067420,3300,3020001064,Swift Healthcare Services,3000,30,Z09,3000,10,1000,Islamabad,2026-02-03,SHC/PUR/26/01/2026,2026-01-27,3000057901,2900035705,RWP
9200067421,3300,3020000386,Hussaini Haematology & Oncology Tru,3000,30,Z01,1000,10,3000,Karachi,2026-02-03,26000524,2026-02-02,3000058046,2900035803,KHI
9200067422,3300,3020000447,Burhani Hospital Trust,3000,30,Z01,1000,6,3000,Karachi,2026-02-03,BHT/16-26,2026-01-27,3000057899,2900035559,KHI
9200067423,3300,3020000896,Sahiwal Medical College,3000,30,Z07,2000,8,2000,Sahiwal,2026-02-03,FOC-000000330,2026-01-29,3300003004,,LHR
9200067424,3300,3020001166,Bone Care Trauma Centre,3000,30,Z02,1000,6,3000,Hyderabad,2026-02-03,FOC-000000338,2026-01-30,3300003013,,HYD
9200067440,3300,3020000439,Al Maisarah Dialysis & Diabetes Tru,3000,30,Z01,1000,6,3000,Karachi,2026-02-03,1938,2026-01-26,3000057819,2900034112,KHI
9200067446,3300,3020001748,Jamal Brothers Enterprises,3000,30,Z04,4000,5,3000,Quetta,2026-02-03,202500295,2026-02-03,3000058068,2900035823,QTA
9200067447,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2026-02-03,0527/01/2027,2026-02-03,3000058074,2900035529,KHI
9200067450,3300,3020000717,Fair Diagnostics & Science,3000,30,Z09,3000,5,1000,Rawalpindi,2026-02-03,FDs/132-25,2025-11-24,3000056302,2900034551,RWP
9200067451,3300,3020000544,Dynamic Diagnostic Solutions,3000,30,Z09,3000,5,1000,Islamabad,2026-02-03,544-20,2025-12-12,3000056814,2900035038,RWP
9200067452,3300,3020001049,Innovative Healthcare Solution,3000,30,Z09,3000,5,1000,Rawalpindi,2026-02-03,IHS/807/25,2025-12-18,3000057000,2900035116,RWP
9200067453,3300,3020000424,Sober Pharmaceuticals,3000,30,Z09,3000,5,1000,Islamabad,2026-02-03,02-02-26/SP,2026-02-03,3000058083,2900035824,RWP
9200067454,3300,3020000084,Sindh Institute of Cardiovascular,3000,30,Z01,1000,8,3000,Karachi,2026-02-03,PUR-ORD-2026-00168,2026-01-30,3000058023,2900035773,KHI
9200067455,3300,3020000029,Dr. Ziauddin Hospital,3000,30,Z01,1000,6,3000,Karachi,2026-02-03,227895,2025-12-15,3000056844,2900035040,KHI
9200067456,3300,3020000447,Burhani Hospital Trust,3000,30,Z01,1000,6,3000,Karachi,2026-02-04,BPO-202601-00312,2026-02-03,3000058069,2900035812,KHI
9200067457,3300,3020000979,Med Care International Hospital,3000,30,Z08,2000,6,2000,Gujranwala,2026-02-04,MDI-001-02-2026,2026-02-03,3000058086,2900035831,GRW
9200067458,3300,3020000717,Fair Diagnostics & Science,3000,30,Z09,3000,5,1000,Rawalpindi,2026-02-04,03/FDS,2026-02-03,3000058061,2900035798,RWP
9200067459,3300,3020000858,Umar Enterprises,3000,30,Z10,3000,5,1000,Swat,2026-02-04,UME020226,2026-02-03,3000058088,2900035836,PWR
9200067464,3300,3020000664,National Health Services (NHS Diagn,3000,30,Z01,1000,10,3000,Karachi,2026-02-04,FOC-000000310,2026-01-26,3300003006,,KHI
9200067465,3300,3020000439,Al Maisarah Dialysis & Diabetes Tru,3000,30,Z01,1000,6,3000,Karachi,2026-02-04,2431,2026-02-03,3000058066,2900035813,KHI
9200067476,3300,3020000647,Alamgir Welfare Trust Int.,3000,30,Z01,1000,10,3000,Karachi,2026-02-04,FOC-000000335,2026-01-29,3300003008,,KHI
9200067477,3300,3020000678,Saifee Hospital Trust,3000,30,Z01,1000,6,3000,Karachi,2026-02-04,FOC-000000334,2026-01-29,3300003007,,KHI
9200067483,3300,3020001171,Mian Muhammad Trust Hospital,3000,30,Z06,2000,6,2000,Faisalabad,2026-02-04,20379,2026-02-03,3000058096,2900035839,FSD
9200067495,3200,3020001142,IIR Chemsol International (Pvt) Ltd,3000,30,Z07,2000,5,2000,Lahore,2026-02-04,CHEM/17504,2026-02-04,3000058115,2900035851,LHR
9200067496,3300,3020001142,IIR Chemsol International (Pvt) Ltd,3000,30,Z07,2000,5,2000,Lahore,2026-02-04,chem/17697,2026-01-30,3000058004,2900034955,LHR
9200067497,3300,3020001142,IIR Chemsol International (Pvt) Ltd,3000,30,Z07,2000,5,2000,Lahore,2026-02-04,CHEM/17499,2026-01-27,3000057853,2900035259,LHR
9200067498,3300,3020001142,IIR Chemsol International (Pvt) Ltd,3000,30,Z07,2000,5,2000,Lahore,2026-02-04,Chem/17495,2026-01-30,3000058005,2900034819,LHR
9200067499,3300,3020001142,IIR Chemsol International (Pvt) Ltd,3000,30,Z07,2000,5,2000,Lahore,2026-02-04,CHEM/17500,2026-01-16,3000057593,2900035462,LHR
9200067500,3300,3020001092,Taurus International,3000,30,Z07,2000,5,2000,Lahore,2026-02-04,37/MD/2025,2026-01-29,3000057970,2900035302,LHR
9200067501,3300,3020000633,The Children Hospital & the Institu,3000,30,Z05,5000,6,2000,Multan,2026-02-04,6853 (Q2),2026-01-28,3000057947,2900035743,MLT
9200067502,3300,3020000633,The Children Hospital & the Institu,3000,30,Z05,5000,6,2000,Multan,2026-02-04,7099,2026-01-26,3000057826,2900033955,MLT
9200067503,3300,3020000633,The Children Hospital & the Institu,3000,30,Z05,5000,6,2000,Multan,2026-02-04,7099,2026-01-26,3000057830,2900033955,MLT
9200067504,3300,3020000947,Reliance Medical Lab,3000,30,Z09,3000,10,1000,Rawalpindi,2026-02-04,RML/PUR/26/11/2025,2026-01-12,3000057484,2900035466,RWP
9200067505,3300,3020000947,Reliance Medical Lab,3000,30,Z09,3000,10,1000,Rawalpindi,2026-02-04,RML/PUR/29/01/2026,2026-01-30,3000058021,2900035761,RWP
9200067506,3300,3020000742,Frontier Diagnostic Center,3000,30,Z10,3000,10,1000,Peshawar,2026-02-04,03-2025,2026-01-05,3000057386,2900035363,PWR
9200067507,3300,3020000137,Human Medical Service,3000,30,Z05,5000,5,2000,Multan,2026-02-04,HMS-27.01.2026,2026-02-03,3000058062,2900035769,MLT
9200067508,3300,3020001322,Ali Hamza Traders,3000,30,Z05,5000,5,2000,Multan,2026-02-04,AHT-0055-26,2026-01-30,3000058042,2900035788,MLT
9200067516,3300,3020001142,IIR Chemsol International (Pvt) Ltd,3000,30,Z07,2000,5,2000,Lahore,2026-02-06,CHEM/17504,2026-02-04,3000058115,2900035851,LHR
9200067517,3300,3020001142,IIR Chemsol International (Pvt) Ltd,3000,30,Z07,2000,5,2000,Lahore,2026-02-06,CHEM/17504,2026-02-06,3000058122,2900035851,LHR
9200067518,3300,3020000206,Mughal Diagnostics & Research Labs,3000,30,Z07,2000,10,2000,Lahore,2026-02-06,POMLAB-000716-1,2025-11-03,3000055943,2900034440,LHR
9200067519,3300,3020000533,Alwin Scientific,3000,30,Z09,3000,5,1000,Rawalpindi,2026-02-06,18289,2025-12-04,3000056627,2900034900,RWP
9200067520,3300,3020000206,Mughal Diagnostics & Research Labs,3000,30,Z07,2000,10,2000,Lahore,2026-02-06,,,3000056654,,LHR
9200067521,3300,3020001049,Innovative Healthcare Solution,3000,30,Z09,3000,5,1000,Rawalpindi,2026-02-06,IHS/806/25,2025-12-16,3000056938,2900035097,RWP
9200067522,3300,3020000206,Mughal Diagnostics & Research Labs,3000,30,Z07,2000,10,2000,Lahore,2026-02-06,POMALB-000817-1,2025-12-24,3000057084,2900035209,LHR
9200067523,3300,3020001173,Royal Medical Company,3000,30,Z07,2000,5,2000,Lahore,2026-02-06,17019,2025-12-24,3000057089,2900035233,LHR
9200067524,3300,3020001142,IIR Chemsol International (Pvt) Ltd,3000,30,Z07,2000,5,2000,Lahore,2026-02-06,CHEM/17499,2025-12-29,3000057206,2900035259,LHR
9200067525,3300,3020001141,Rafique Anwar Memorial Trust Hospit,3000,30,Z08,2000,6,2000,Gujranwala,2026-02-06,RAMTH/1426/2025,2026-01-08,3000057446,2900035242,GRW
9200067526,3300,3020000757,Gill Surgical Supplies,3000,30,Z08,2000,5,2000,Sialkot,2026-02-06,GSS 501-26,2026-01-08,3000057461,2900035426,GRW
9200067527,3300,3020001049,Innovative Healthcare Solution,3000,30,Z09,3000,5,1000,Rawalpindi,2026-02-06,FOC-000000235,2026-01-04,3300002926,,RWP
9200067528,3300,3020000228,Star Diagnostic Center,3000,30,Z10,3000,10,1000,Peshawar,2026-02-06,SDC/01-2026,2026-01-30,3000058008,2900035759,PWR
9200067529,3300,3020000717,Fair Diagnostics & Science,3000,30,Z09,3000,5,1000,Rawalpindi,2026-02-06,FDS/120-25,2025-09-24,3000054741,2900033174,RWP
9200067538,3300,3020000394,Fazale Omar Hospital c/o Sardar Anj,3000,30,Z07,2000,6,2000,Chiniot,2026-02-06,FOH-DP-MD 0402-26,2026-02-06,3000058132,2900035872,FSD
9200067556,3300,3020000501,Al-Hamra Medical Centre,3000,30,Z01,1000,6,3000,Karachi,2026-02-06,AHC/03-26,2026-02-06,3000058138,2900035865,KHI
9200067557,3300,3020000694,Optima-D Enterprises,3000,30,Z01,1000,5,3000,Karachi,2026-02-06,8/ODE,2026-02-06,3000058148,2900035637,KHI
9200067558,3300,3020000694,Optima-D Enterprises,3000,30,Z01,1000,5,3000,Karachi,2026-02-06,7,2026-02-06,3000058152,2900035310,KHI
9200067560,3300,3020000135,Al- Khidmat Welfare Society,3000,30,Z01,1000,6,3000,Karachi,2026-02-06,FOC-000000340,2026-01-30,3300003010,,KHI
9200067561,3300,3020000176,Humanity Care,3000,30,Z09,3000,5,1000,Rawalpindi,2026-02-06,FOC-000000287,2026-01-20,3300003011,,RWP
9200067562,3300,3020000257,Biocare Enterprises,3000,30,Z09,3000,5,1000,Islamabad,2026-02-06,10523,2026-02-06,3000058140,2900035866,RWP
9200067563,3300,3020000393,Faisalabad Medical University,3000,30,Z06,2000,8,2000,Faisalabad,2026-02-06,2298,2026-02-06,3000058144,2900035667,FSD
9200067564,3300,3020000393,Faisalabad Medical University,3000,30,Z06,2000,8,2000,Faisalabad,2026-02-06,2298,2026-02-06,3000058144,2900035667,FSD
9200067577,3300,3020001142,IIR Chemsol International (Pvt) Ltd,3000,30,Z07,2000,5,2000,Lahore,2026-02-06,CHEM/17499,2026-02-06,3000058158,2900035259,LHR
9200067578,3300,3020001579,Akbar Trading Company,3000,30,Z07,2000,5,2000,Lahore,2026-02-06,25-26/Rngr/3(30),2026-02-04,3000058108,2900035822,LHR
9200067579,3300,3020001322,Ali Hamza Traders,3000,30,Z05,5000,5,2000,Multan,2026-02-06,AHT-0063-06,2026-02-04,3000058111,2900035859,MLT
9200067580,3300,3020001322,Ali Hamza Traders,3000,30,Z05,5000,5,2000,Multan,2026-02-06,AHT-0061-26,2026-02-04,3000058117,2900035735,MLT
9200067581,3300,3020001035,Khyber Medical College,3000,30,Z10,3000,8,1000,Peshawar,2026-02-06,PO/KMU/412025-198,2026-01-27,3000057874,2900035115,PWR
9200067583,3300,3020001785,Lab Path.Com,3000,30,Z03,1000,5,3000,Sukkur,2026-02-06,LP/06-2026,2026-02-04,3000058102,2900035582,SKR
9200067584,3300,3020001656,M.Z Traders,3000,30,Z09,3000,5,1000,Peshawar,2026-02-06,MZ300126,2026-02-02,3000058049,2900035783,PWR
9200067585,3300,3020000237,Amir Scientific Store,3000,30,Z07,2000,5,2000,Multan,2026-02-06,AMS-9465-25,2026-01-27,3000057854,2900035266,MLT
9200067586,3300,3020001141,Rafique Anwar Memorial Trust Hospit,3000,30,Z08,2000,6,2000,Gujranwala,2026-02-06,RAMTH/1426/2025,2026-02-06,3000058168,2900035242,GRW
9200067587,3300,3020001141,Rafique Anwar Memorial Trust Hospit,3000,30,Z08,2000,6,2000,Gujranwala,2026-02-06,RAMTH/1427/2025,2026-02-06,3000058167,2900035305,GRW
9200067590,3300,3020001608,Bismilllah Laborite,3000,30,Z07,2000,10,2000,Narowal,2026-02-06,BCL-06.01.2026,2026-02-06,3000058150,2900035578,LHR
9200067591,3300,3020000143,J.K Enterprises,3000,30,Z05,5000,5,2000,Khanewal,2026-02-06,JK-67,2026-02-06,3000058162,2900035623,MLT
9200067592,3300,3020001640,Knight's Int. Nest of Goods & Servi,3000,30,Z04,4000,5,3000,Quetta,2026-02-06,0009/OD/2025,2026-01-28,3000057925,2900034512,QTA
9200067593,3300,3020000084,Sindh Institute of Cardiovascular,3000,30,Z01,1000,8,3000,Karachi,2026-02-06,PUR-ORD-2026-00168,2026-02-06,3000058135,2900035773,KHI
9200067594,3300,3020000084,Sindh Institute of Cardiovascular,3000,30,Z01,1000,8,3000,Karachi,2026-02-06,PUR-ORD-2025-02072,2026-02-06,3000058133,2900035283,KHI
9200067595,3300,3020000084,Sindh Institute of Cardiovascular,3000,30,Z01,1000,8,3000,Karachi,2026-02-06,PUR-ORD-2026-00106,2026-02-06,3000058149,2900035620,KHI
9200067596,3300,3020000084,Sindh Institute of Cardiovascular,3000,30,Z01,1000,8,3000,Karachi,2026-02-06,PUR-ORD-2025-01481,2026-02-06,3000058130,2900034154,KHI
9200067597,3300,3020000084,Sindh Institute of Cardiovascular,3000,30,Z01,1000,8,3000,Karachi,2026-02-06,PUR-ORD-2026-00130,2026-02-06,3000058141,2900035755,KHI
9200067598,3300,3020000084,Sindh Institute of Cardiovascular,3000,30,Z01,1000,8,3000,Karachi,2026-02-06,PUR-ORD-2025-01462,2026-02-06,3000058129,2900034003,KHI
9200067599,3300,3020000084,Sindh Institute of Cardiovascular,3000,30,Z01,1000,8,3000,Karachi,2026-02-06,PUR-ORD-2025-01956,2026-02-06,3000058131,2900035113,KHI
9200067600,3300,3020000084,Sindh Institute of Cardiovascular,3000,30,Z01,1000,8,3000,Karachi,2026-02-06,PUR-ORD-2025-02077,2026-02-06,3000058134,2900035287,KHI
9200067601,3300,3020000084,Sindh Institute of Cardiovascular,3000,30,Z01,1000,8,3000,Karachi,2026-02-06,FOC-341/SICVDHYD,2026-01-30,3300003020,,KHI
9200067602,3300,3020000084,Sindh Institute of Cardiovascular,3000,30,Z01,1000,8,3000,Karachi,2026-02-06,FOC-346/SICVDSUKKUR,2026-02-03,3300003021,,KHI
9200067603,3300,3020000816,Masood Hospital,3000,30,Z07,2000,6,2000,Lahore,2026-02-06,PO010779,2026-02-06,3000058170,2900035519,LHR
9200067604,3300,3020001640,Knight's Int. Nest of Goods & Servi,3000,30,Z04,4000,5,3000,Quetta,2026-02-06,0001/OD/2026,2026-01-28,3000057919,2900035494,QTA
9200067605,3300,3020001748,Jamal Brothers Enterprises,3000,30,Z04,4000,5,3000,Quetta,2026-02-06,202500247,2026-01-19,3000057652,2900034451,QTA
9200067606,3300,3020001141,Rafique Anwar Memorial Trust Hospit,3000,30,Z08,2000,6,2000,Gujranwala,2026-02-06,RAMTH/1427/2025,2026-02-04,3000058119,2900035305,GRW
9200067607,3300,3020001748,Jamal Brothers Enterprises,3000,30,Z04,4000,5,3000,Quetta,2026-02-06,202500289,2026-02-03,3000058064,2900035774,QTA
9200067609,3300,3020001067,National Institute of Cardio Vescul,3000,30,Z01,1000,6,3000,Karachi,2026-02-06,PO-009-20260128,2026-02-06,3000058142,2900035772,KHI
9200067611,3300,3020000386,Hussaini Haematology & Oncology Tru,3000,30,Z01,1000,10,3000,Karachi,2026-02-06,26000544,2026-02-06,3000058126,2900035853,KHI
9200067612,3300,3020000386,Hussaini Haematology & Oncology Tru,3000,30,Z01,1000,10,3000,Karachi,2026-02-06,26000545,2026-02-04,3000058107,2900035856,KHI
9200067615,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2026-02-06,0528/01/2027,2026-02-06,3000058147,2900035659,KHI
9200067616,3300,3020000694,Optima-D Enterprises,3000,30,Z01,1000,5,3000,Karachi,2026-02-06,9,2026-02-06,3000058160,2900035863,KHI
9200067617,3300,3020000501,Al-Hamra Medical Centre,3000,30,Z01,1000,6,3000,Karachi,2026-02-06,AHC/03-26,2026-02-06,3000058138,2900035865,KHI
9200067618,3300,3020000084,Sindh Institute of Cardiovascular,3000,30,Z01,1000,8,3000,Karachi,2026-02-07,FOC for SICVD HYD,2026-01-30,3300003012,,KHI
9200067619,3300,3020000084,Sindh Institute of Cardiovascular,3000,30,Z01,1000,8,3000,Karachi,2026-02-09,FOC for SICVD HYD,2026-01-30,3300003012,,KHI
9200067620,3300,3020000084,Sindh Institute of Cardiovascular,3000,30,Z01,1000,8,3000,Karachi,2026-02-09,FOC-346/SICVDSUKKUR,2026-02-03,3300003021,,KHI
9200067621,3300,3020001124,Punjab Inst.Of Cardiology,3000,30,Z07,2000,6,2000,Lahore,2026-02-09,FOC-000000339,2026-01-30,3300003014,,LHR
9200067622,3300,3020000237,Amir Scientific Store,3000,30,Z07,2000,5,2000,Multan,2026-02-09,AMS-9470-26,2026-02-03,3000058087,2900035804,MLT
9200067624,3300,3020000176,Humanity Care,3000,30,Z09,3000,5,1000,Rawalpindi,2026-02-09,01-2026,2026-02-09,3000058174,2900035586,RWP
9200067625,3300,3020000176,Humanity Care,3000,30,Z09,3000,5,1000,Rawalpindi,2026-02-09,02-2026/HC,2026-02-09,3000058175,2900035732,RWP
9200067626,3300,3020000176,Humanity Care,3000,30,Z09,3000,5,1000,Rawalpindi,2026-02-09,HC/03-2026,2026-02-06,3000058171,2900035880,RWP
9200067628,3300,3020001748,Jamal Brothers Enterprises,3000,30,Z04,4000,5,3000,Quetta,2026-02-09,202500282,2026-02-03,3000058079,2900035596,QTA
9200067629,3300,3020001634,Al-Mairaj Traders,3000,30,Z04,4000,5,3000,Quetta,2026-02-09,129,2026-02-09,3000058177,2900035593,QTA
9200067630,3300,3020000637,Apex Diagnostic Center,3000,30,Z10,3000,10,1000,Peshawar,2026-02-09,ADC/01-2026,2026-02-09,3000058183,2900035754,PWR
9200067631,3300,3020000637,Apex Diagnostic Center,3000,30,Z10,3000,10,1000,Peshawar,2026-02-09,03-2025,2026-02-09,3000058184,2900035288,PWR
9200067632,3300,3020000717,Fair Diagnostics & Science,3000,30,Z09,3000,5,1000,Rawalpindi,2026-02-09,03/FDS,2026-02-09,3000058187,2900035798,RWP
9200067633,3300,3020000717,Fair Diagnostics & Science,3000,30,Z09,3000,5,1000,Rawalpindi,2026-02-09,FDS/134-25,2026-02-09,3000058188,2900034538,RWP
9200067634,3300,3020000717,Fair Diagnostics & Science,3000,30,Z09,3000,5,1000,Rawalpindi,2026-02-09,FDS/26-101,2026-02-09,3000058189,2900035388,RWP
9200067635,3300,3020000084,Sindh Institute of Cardiovascular,3000,30,Z01,1000,8,3000,Karachi,2026-02-09,FOC-000000355/TMK,2026-02-04,3300003022,,KHI
9200067637,3300,3020001067,National Institute of Cardio Vescul,3000,30,Z01,1000,6,3000,Karachi,2026-02-09,FOC-000000356,2026-02-06,3300003023,,KHI
9200067638,3300,3020000717,Fair Diagnostics & Science,3000,30,Z09,3000,5,1000,Rawalpindi,2026-02-09,FDS/129-25,2026-02-09,3000058200,2900034036,RWP
9200067639,3300,3020001634,Al-Mairaj Traders,3000,30,Z04,4000,5,3000,Quetta,2026-02-09,AMT/130,2026-02-09,3000058202,2900035892,QTA
9200067640,3300,3020000717,Fair Diagnostics & Science,3000,30,Z09,3000,5,1000,Rawalpindi,2026-02-09,FDS/130-25,2026-02-09,3000058201,2900034180,RWP
9200067649,3300,3020000363,Sami Pharmaceuticals (Pvt) Ltd.,3000,30,Z01,1000,7,3000,Karachi,2026-02-09,M/D-26/3,2026-02-06,3000058159,2900035875,KHI
9200067652,3300,3020000257,Biocare Enterprises,3000,30,Z09,3000,5,1000,Islamabad,2026-02-09,10524,2026-02-09,3000058211,2900035903,RWP
9200067653,3300,3020000363,Sami Pharmaceuticals (Pvt) Ltd.,3000,30,Z01,1000,7,3000,Karachi,2026-02-09,M/D-26/2,2026-02-06,3000058124,2900035756,KHI
9200067654,3300,3020000363,Sami Pharmaceuticals (Pvt) Ltd.,3000,30,Z01,1000,7,3000,Karachi,2026-02-09,M/D-26/1,2026-02-06,3000058123,2900035560,KHI
9200067663,3300,3020001579,Akbar Trading Company,3000,30,Z07,2000,5,2000,Lahore,2026-02-10,25-26/Rngr/03QTR,2026-02-09,3000058214,2900035290,LHR
9200067670,3300,3020000633,The Children Hospital & the Institu,3000,30,Z05,5000,6,2000,Multan,2026-02-10,7099,2026-01-26,3000057826,2900033955,MLT
9200067679,3300,3020000393,Faisalabad Medical University,3000,30,Z06,2000,8,2000,Faisalabad,2026-02-10,2298,2026-02-06,3000058144,2900035667,FSD
9200067688,3300,3020001186,Aziz Fatima Trust Hospital,3000,30,Z06,2000,6,2000,Faisalabad,2026-02-11,3802,2026-02-10,3000058235,2900035933,FSD
9200067689,3300,3020001141,Rafique Anwar Memorial Trust Hospit,3000,30,Z08,2000,6,2000,Gujranwala,2026-02-11,RAMTH/14022026,2026-02-10,3000058225,2900035871,GRW
9200067690,3300,3020000424,Sober Pharmaceuticals,3000,30,Z09,3000,5,1000,Islamabad,2026-02-11,FOC-000000305,2026-01-26,3300003001,,RWP
9200067691,3300,3020000257,Biocare Enterprises,3000,30,Z09,3000,5,1000,Islamabad,2026-02-11,10525,2026-02-10,3000058240,2900035931,RWP
9200067692,3300,3020000143,J.K Enterprises,3000,30,Z05,5000,5,2000,Khanewal,2026-02-11,JK-68,2026-02-10,3000058222,2900035895,MLT
9200067693,3300,3020001141,Rafique Anwar Memorial Trust Hospit,3000,30,Z08,2000,6,2000,Gujranwala,2026-02-11,RAMTH/1401/2026,2026-02-10,3000058227,2900035874,GRW
9200067695,3300,3020001035,Khyber Medical College,3000,30,Z10,3000,8,1000,Peshawar,2026-02-11,FOC-000000190,2025-12-19,3300002881,,PWR
9200067698,3300,3020001360,Alpha Laboratory,3000,30,Z05,5000,10,2000,Multan,2026-02-11,AL-09.02.2026,2026-02-11,3000058239,2900035913,MLT
9200067699,3300,3020000936,Magma International,3000,30,Z09,3000,5,1000,Rawalpindi,2026-02-11,03-01/26,2026-02-11,3000058252,2900035794,RWP
9200067701,3300,3020001035,Khyber Medical College,3000,30,Z10,3000,8,1000,Peshawar,2026-02-11,FOC-000000314,2026-01-26,3300003016,,PWR
9200067702,3300,3020000135,Al- Khidmat Welfare Society,3000,30,Z01,1000,6,3000,Karachi,2026-02-11,NPO-202601-00262,2026-02-11,3000058243,2900035565,KHI
9200067703,3300,3020001511,Indus Hospital & Health Network,3000,30,Z01,1000,6,3000,Karachi,2026-02-11,FOC-000000361,2026-02-09,3300003025,,KHI
9200067705,3300,3020001748,Jamal Brothers Enterprises,3000,30,Z04,4000,5,3000,Quetta,2026-02-11,202500279,2026-02-06,3000058151,2900035556,QTA
9200067708,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2026-02-11,1274,2026-02-11,3000058253,2900035909,KHI
9200067714,3300,3020001748,Jamal Brothers Enterprises,3000,30,Z04,4000,5,3000,Quetta,2026-02-12,202500296,2026-02-11,3000058246,2900035922,QTA
9200067718,3300,3020001049,Innovative Healthcare Solution,3000,30,Z09,3000,5,1000,Rawalpindi,2026-02-12,IHS/912/26,2026-02-11,3000058268,2900035929,RWP
9200067719,3300,3020001049,Innovative Healthcare Solution,3000,30,Z09,3000,5,1000,Rawalpindi,2026-02-12,IHS/913/26,2026-02-11,3000058259,2900035944,RWP
9200067721,3300,3020000237,Amir Scientific Store,3000,30,Z07,2000,5,2000,Multan,2026-02-12,AMS-9475-26,2026-02-11,3000058247,2900035935,MLT
9200067724,3300,3020000742,Frontier Diagnostic Center,3000,30,Z10,3000,10,1000,Peshawar,2026-02-12,FDC/04-2025,2026-02-11,3000058275,2900035951,PWR
9200067725,3300,3020001412,Global Medical Center,3000,30,Z09,3000,10,1000,Rawalpindi,2026-02-12,GMC/31/12/2025,2026-02-09,3000058197,2900035386,RWP
9200067726,3300,3020000494,Global Lab Solution,3000,30,Z05,5000,5,2000,Rahim Yar Khan,2026-02-12,GLS/227/02/26,2026-02-11,3000058256,2900035927,MLT
